dy1304, NO3_282, 94
dy1304, PO4_286, 94
dy1304, lon, 94
dy1304, time2, 94
dy1304, SI_288, 94
dy1304, depth, 94
dy1304, BTL_103, 94
dy1304, time, 94
dy1304, lat, 94
dy1304, NH4_289, 94
dy1305, CTDOXY_4221, 75
dy1305, S_42, 75
dy1305, S_41, 75
dy1305, dep, 75
dy1305, fWS_973, 75
dy1305, PAR_905, 75
dy1305, lon, 75
dy1305, T_28, 75
dy1305, time2, 75
dy1305, OST_62, 75
dy1305, O_65, 75
dy1305, T2_35, 75
dy1305, time, 75
dy1305, lat, 75
dy1305, CTDOST_4220, 75
dy1305, ST_70, 75
dy1305, NO2_284, 68
dy1305, NO3_282, 68
dy1305, PO4_286, 68
dy1305, lon, 68
dy1305, time2, 68
dy1305, SI_288, 68
dy1305, depth, 68
dy1305, BTL_103, 68
dy1305, time, 68
dy1305, lat, 68
dy1305, NH4_289, 68
dy1309l1, NO2_284, 10
dy1309l1, NO3_282, 10
dy1309l1, PO4_286, 10
dy1309l1, lon, 10
dy1309l1, time2, 10
dy1309l1, SI_288, 10
dy1309l1, depth, 10
dy1309l1, BTL_103, 10
dy1309l1, time, 10
dy1309l1, lat, 10
dy1309l1, NH4_289, 10
dy1309l2, NO2_284, 5
dy1309l2, NO3_282, 5
dy1309l2, PO4_286, 5
dy1309l2, lon, 5
dy1309l2, time2, 5
dy1309l2, SI_288, 5
dy1309l2, depth, 5
dy1309l2, BTL_103, 5
dy1309l2, time, 5
dy1309l2, lat, 5
dy1309l2, NH4_289, 5
eis13, TRN_107, 72
eis13, O_65, 72
eis13, PAR_916, 25
eis13, ATTN_55, 72
eis13, S_42, 37
eis13, S_41, 94
eis13, fWS_973, 72
eis13, lon, 97
eis13, T_28, 97
eis13, time2, 97
eis13, NEP_56, 70
eis13, T2_35, 57
eis13, dep, 97
eis13, ST_70, 94
eis13, STH_71, 94
eis13, PAR_905, 25
eis13, lat, 97
eis13, V00_1900, 97
eis13, CTDOXY_4221, 71
eis13, OST_62, 70
eis13, rFv_971, 72
eis13, Tr_904, 72
eis13, time, 97
eis13, P_1, 97
nw1301, S_41, 52
nw1301, dep, 52
nw1301, PAR_905, 52
nw1301, lon, 52
nw1301, T_28, 52
nw1301, time2, 52
nw1301, OST_62, 52
nw1301, O_65, 52
nw1301, rFv_971, 52
nw1301, PAR_916, 52
nw1301, Chl_933, 52
nw1301, BTL_103, 52
nw1301, time, 52
nw1301, lat, 52
nw1301, Tr_904, 52
nw1301, ST_70, 52
nw1301, TRN_107, 52
nw1301, ATTN_55, 52
nw1301, O_65, 39
nw1301, Cla_2930, 53
nw1301, rFv_971, 53
nw1301, S_41, 51
nw1301, dep, 53
nw1301, PAR_905, 53
nw1301, lon, 53
nw1301, T_28, 53
nw1301, time2, 53
nw1301, OST_62, 38
nw1301, ST_70, 51
nw1301, PAR_916, 53
nw1301, Tr_904, 53
nw1301, ATTN_55, 53
nw1301, TRN_107, 53
nw1301, time, 53
nw1301, lat, 53
nw1301, TRN_107, 53
nw1301, O_65, 39
nw1301, PAR_916, 53
nw1301, ATTN_55, 53
nw1301, Chl_2933, 53
nw1301, Cla_2930, 53
nw1301, S_41, 51
nw1301, lon, 53
nw1301, T_28, 53
nw1301, time2, 53
nw1301, SI_188, 53
nw1301, Fph_907, 53
nw1301, ST_70, 51
nw1301, NH4_189, 53
nw1301, PAR_905, 53
nw1301, lat, 53
nw1301, PO4_186, 53
nw1301, NO2_184, 53
nw1301, dep, 53
nw1301, NO3_182, 53
nw1301, OST_62, 38
nw1301, rFv_971, 53
nw1301, Tr_904, 53
nw1301, BTL_103, 53
nw1301, time, 53
nw1302, S_41, 55
nw1302, dep, 55
nw1302, PAR_905, 55
nw1302, lon, 55
nw1302, T_28, 55
nw1302, time2, 55
nw1302, OST_62, 54
nw1302, O_65, 54
nw1302, rFv_971, 55
nw1302, PAR_916, 55
nw1302, Chl_933, 55
nw1302, BTL_103, 55
nw1302, time, 55
nw1302, lat, 55
nw1302, Tr_904, 55
nw1302, ST_70, 55
nw1302, TRN_107, 55
nw1302, ATTN_55, 55
nw1302, O_65, 18
nw1302, Cla_2930, 56
nw1302, rFv_971, 56
nw1302, S_41, 56
nw1302, dep, 56
nw1302, PAR_905, 24
nw1302, lon, 56
nw1302, T_28, 56
nw1302, time2, 56
nw1302, OST_62, 18
nw1302, ST_70, 56
nw1302, PAR_916, 24
nw1302, Tr_904, 55
nw1302, ATTN_55, 55
nw1302, TRN_107, 55
nw1302, time, 56
nw1302, lat, 56
nw1302, TRN_107, 55
nw1302, O_65, 18
nw1302, PAR_916, 24
nw1302, ATTN_55, 55
nw1302, Chl_2933, 56
nw1302, Cla_2930, 56
nw1302, S_41, 56
nw1302, lon, 56
nw1302, T_28, 56
nw1302, time2, 56
nw1302, SI_188, 56
nw1302, Fph_907, 56
nw1302, ST_70, 56
nw1302, NH4_189, 56
nw1302, PAR_905, 24
nw1302, lat, 56
nw1302, PO4_186, 56
nw1302, NO2_184, 56
nw1302, dep, 56
nw1302, NO3_182, 56
nw1302, OST_62, 18
nw1302, rFv_971, 56
nw1302, Tr_904, 55
nw1302, BTL_103, 56
nw1302, time, 56
ae1401, S_41, 26
ae1401, dep, 26
ae1401, D_3, 26
ae1401, fWS_973, 26
ae1401, lon, 26
ae1401, T_28, 26
ae1401, time2, 26
ae1401, OST_62, 26
ae1401, O_65, 26
ae1401, rFv_971, 26
ae1401, Tr_904, 26
ae1401, ATTN_55, 26
ae1401, time, 26
ae1401, lat, 26
ae1401, T2_35, 26
ae1401, ST_70, 26
ae1401, STH_71, 26
ae1402, S_41, 24
ae1402, dep, 24
ae1402, D_3, 24
ae1402, fWS_973, 24
ae1402, lon, 24
ae1402, T_28, 24
ae1402, time2, 24
ae1402, OST_62, 24
ae1402, O_65, 24
ae1402, rFv_971, 24
ae1402, Tr_904, 24
ae1402, ATTN_55, 24
ae1402, time, 24
ae1402, lat, 24
ae1402, T2_35, 24
ae1402, ST_70, 24
ae1402, STH_71, 24
aq1401l2, S_42, 86
aq1401l2, T_28, 86
aq1401l2, S_41, 86
aq1401l2, dep, 86
aq1401l2, fWS_973, 85
aq1401l2, time, 86
aq1401l2, lon, 86
aq1401l2, CTDOXY_4221, 86
aq1401l2, time2, 86
aq1401l2, OST_62, 86
aq1401l2, O_65, 86
aq1401l2, rFv_971, 86
aq1401l2, T2_35, 86
aq1401l2, PAR_905, 86
aq1401l2, lat, 86
aq1401l2, CTDOST_4220, 86
aq1401l2, ST_70, 86
aq1401l3, S_42, 4
aq1401l3, T_28, 4
aq1401l3, S_41, 4
aq1401l3, dep, 4
aq1401l3, fWS_973, 4
aq1401l3, time, 4
aq1401l3, lon, 4
aq1401l3, CTDOXY_4221, 4
aq1401l3, time2, 4
aq1401l3, OST_62, 4
aq1401l3, O_65, 4
aq1401l3, rFv_971, 4
aq1401l3, T2_35, 4
aq1401l3, PAR_905, 4
aq1401l3, lat, 4
aq1401l3, CTDOST_4220, 4
aq1401l3, ST_70, 4
dy1405, O_65, 103
dy1405, CTDOXY_4221, 103
dy1405, Trb_980, 103
dy1405, S_42, 103
dy1405, S_41, 103
dy1405, dep, 103
dy1405, PAR_905, 103
dy1405, lon, 103
dy1405, T_28, 103
dy1405, time2, 103
dy1405, OST_62, 103
dy1405, F_903, 103
dy1405, T2_35, 103
dy1405, time, 103
dy1405, lat, 103
dy1405, ST_70, 103
dy1405, O_65, 103
dy1405, CTDOXY_4221, 103
dy1405, Trb_980, 103
dy1405, S_42, 103
dy1405, S_41, 103
dy1405, dep, 103
dy1405, PAR_905, 103
dy1405, lon, 103
dy1405, T_28, 103
dy1405, time2, 103
dy1405, OST_62, 103
dy1405, F_903, 103
dy1405, T2_35, 103
dy1405, time, 103
dy1405, lat, 103
dy1405, CTDOST_4220, 103
dy1405, ST_70, 103
dy1405, NO2_284, 100
dy1405, NO3_282, 100
dy1405, PO4_286, 100
dy1405, lon, 100
dy1405, time2, 100
dy1405, SI_288, 100
dy1405, depth, 100
dy1405, BTL_103, 100
dy1405, time, 100
dy1405, lat, 100
dy1405, NH4_289, 100
dy1408l1, NO2_284, 39
dy1408l1, NO3_282, 39
dy1408l1, PO4_286, 39
dy1408l1, lon, 39
dy1408l1, time2, 39
dy1408l1, SI_288, 39
dy1408l1, depth, 39
dy1408l1, BTL_103, 39
dy1408l1, time, 39
dy1408l1, lat, 39
dy1408l1, NH4_289, 39
dy1408l1, O_65, 39
dy1408l1, CTDOXY_4221, 39
dy1408l1, Trb_980, 39
dy1408l1, S_42, 39
dy1408l1, S_41, 39
dy1408l1, dep, 39
dy1408l1, PAR_905, 39
dy1408l1, lon, 39
dy1408l1, T_28, 39
dy1408l1, time2, 39
dy1408l1, OST_62, 39
dy1408l1, F_903, 39
dy1408l1, T2_35, 39
dy1408l1, time, 39
dy1408l1, lat, 39
dy1408l1, CTDOST_4220, 39
dy1408l1, ST_70, 39
dy1408l2, NO2_284, 30
dy1408l2, NO3_282, 30
dy1408l2, PO4_286, 30
dy1408l2, lon, 30
dy1408l2, time2, 30
dy1408l2, SI_288, 30
dy1408l2, depth, 30
dy1408l2, BTL_103, 30
dy1408l2, time, 30
dy1408l2, lat, 30
dy1408l2, NH4_289, 30
dy1408l2, O_65, 30
dy1408l2, CTDOXY_4221, 30
dy1408l2, Trb_980, 30
dy1408l2, S_42, 30
dy1408l2, S_41, 30
dy1408l2, dep, 30
dy1408l2, PAR_905, 30
dy1408l2, lon, 30
dy1408l2, T_28, 30
dy1408l2, time2, 30
dy1408l2, OST_62, 30
dy1408l2, F_903, 30
dy1408l2, T2_35, 30
dy1408l2, time, 30
dy1408l2, lat, 30
dy1408l2, CTDOST_4220, 30
dy1408l2, ST_70, 30
dy1408l3, NO2_284, 113
dy1408l3, NO3_282, 113
dy1408l3, PO4_286, 113
dy1408l3, lon, 113
dy1408l3, time2, 113
dy1408l3, SI_288, 113
dy1408l3, depth, 113
dy1408l3, BTL_103, 113
dy1408l3, time, 113
dy1408l3, lat, 113
dy1408l3, NH4_289, 113
dy1408l3, O_65, 115
dy1408l3, CTDOXY_4221, 115
dy1408l3, Trb_980, 114
dy1408l3, S_42, 115
dy1408l3, S_41, 115
dy1408l3, dep, 115
dy1408l3, PAR_905, 115
dy1408l3, lon, 115
dy1408l3, T_28, 115
dy1408l3, time2, 115
dy1408l3, OST_62, 115
dy1408l3, F_903, 115
dy1408l3, T2_35, 115
dy1408l3, time, 115
dy1408l3, lat, 115
dy1408l3, CTDOST_4220, 115
dy1408l3, ST_70, 115
kh1401, NO2_284, 24
kh1401, NO3_282, 24
kh1401, PO4_286, 24
kh1401, lon, 24
kh1401, time2, 24
kh1401, SI_288, 24
kh1401, depth, 24
kh1401, BTL_103, 24
kh1401, time, 24
kh1401, lat, 24
kh1401, NH4_289, 24
nw1401, O_65, 13
nw1401, Trb_980, 13
nw1401, S_41, 13
nw1401, dep, 13
nw1401, PAR_905, 13
nw1401, lon, 13
nw1401, T_28, 13
nw1401, time2, 13
nw1401, OST_62, 13
nw1401, F_903, 13
nw1401, Tr_904, 13
nw1401, ATTN_55, 13
nw1401, time, 13
nw1401, lat, 13
nw1401, STH_71, 13
nw1401, ST_70, 13
nw1402, O_65, 66
nw1402, Trb_980, 66
nw1402, S_41, 66
nw1402, dep, 66
nw1402, PAR_905, 66
nw1402, lon, 66
nw1402, T_28, 66
nw1402, time2, 66
nw1402, OST_62, 66
nw1402, F_903, 66
nw1402, Tr_904, 66
nw1402, ATTN_55, 66
nw1402, time, 66
nw1402, lat, 66
nw1402, STH_71, 66
nw1402, ST_70, 66
nw1403, O_65, 17
nw1403, Trb_980, 17
nw1403, S_41, 17
nw1403, dep, 17
nw1403, PAR_905, 17
nw1403, lon, 17
nw1403, T_28, 17
nw1403, time2, 17
nw1403, OST_62, 17
nw1403, F_903, 17
nw1403, Tr_904, 17
nw1403, ATTN_55, 17
nw1403, time, 17
nw1403, lat, 17
nw1403, STH_71, 17
nw1403, ST_70, 17
nw1404, O_65, 73
nw1404, Trb_980, 73
nw1404, S_41, 73
nw1404, dep, 73
nw1404, PAR_905, 73
nw1404, lon, 73
nw1404, T_28, 73
nw1404, time2, 73
nw1404, OST_62, 73
nw1404, F_903, 73
nw1404, Tr_904, 73
nw1404, ATTN_55, 73
nw1404, time, 73
nw1404, lat, 73
nw1404, STH_71, 73
nw1404, ST_70, 73
nw1405, O_65, 13
nw1405, Trb_980, 13
nw1405, S_41, 13
nw1405, dep, 13
nw1405, PAR_905, 13
nw1405, lon, 13
nw1405, T_28, 13
nw1405, time2, 13
nw1405, OST_62, 13
nw1405, F_903, 13
nw1405, Tr_904, 13
nw1405, ATTN_55, 13
nw1405, time, 13
nw1405, lat, 13
nw1405, STH_71, 13
nw1405, ST_70, 13
dy1504, NH4_189, 84
dy1504, lon, 84
dy1504, NO3_182, 84
dy1504, time2, 84
dy1504, depth, 84
dy1504, BTL_103, 84
dy1504, time, 84
dy1504, lat, 84
dy1504, SI_188, 84
dy1504, PO4_186, 84
dy1504, NO2_184, 84
hly1501, S_42, 10
hly1501, T_28, 10
hly1501, S_41, 10
hly1501, dep, 10
hly1501, Fch_906, 10
hly1501, PAR_905, 10
hly1501, lon, 10
hly1501, CTDOXY_4221, 10
hly1501, time2, 10
hly1501, OST_62, 10
hly1501, O_65, 10
hly1501, rFv_971, 10
hly1501, T2_35, 10
hly1501, time, 10
hly1501, lat, 10
hly1501, CTDOST_4220, 10
hly1501, ST_70, 10
hly1501, NH4_189, 9
hly1501, lon, 9
hly1501, NO3_182, 9
hly1501, time2, 9
hly1501, depth, 9
hly1501, BTL_103, 9
hly1501, time, 9
hly1501, lat, 9
hly1501, SI_188, 9
hly1501, PO4_186, 9
hly1501, NO2_184, 9
rb1505, S_42, 127
rb1505, T_28, 127
