w9905b, T_28, 7
w9905b, longitude, 7
w9905b, pressure, 7
w9905b, T2_35, 7
w9905b, time2, 7
w9905b, time, 7
w9905b, latitude, 7
w9905b, Tr_904, 7
w9905d, S_42, 14
w9905d, S_41, 14
w9905d, ST_70, 14
w9905d, DYN_10, 14
w9905d, Fch_906, 14
w9905d, T_28, 14
w9905d, longitude, 14
w9905d, pressure, 14
w9905d, T2_35, 14
w9905d, time2, 14
w9905d, time, 14
w9905d, latitude, 14
w9905d, Tr_904, 14
mf0001c, S_42, 43
mf0001c, dep, 43
mf0001c, DYN_10, 43
mf0001c, PAR_905, 43
mf0001c, lon, 43
mf0001c, T_28, 43
mf0001c, time2, 43
mf0001c, ST_70, 43
mf0001c, T2_35, 43
mf0001c, time, 43
mf0001c, lat, 43
mf0005, S_42, 46
mf0005, S_41, 45
mf0005, dep, 37
mf0005, DYN_10, 46
mf0005, Fch_906, 46
mf0005, PAR_905, 46
mf0005, lon, 37
mf0005, T_28, 46
mf0005, time2, 46
mf0005, ST_70, 46
mf0005, T2_35, 46
mf0005, longitude, 9
mf0005, time, 46
mf0005, lat, 37
mf0005, pressure, 9
mf0005, latitude, 9
mf0005, CA3_937, 46
mf0006, S_42, 50
mf0006, S_41, 50
mf0006, dep, 50
mf0006, DYN_10, 50
mf0006, Fch_906, 50
mf0006, PAR_905, 50
mf0006, lon, 50
mf0006, T_28, 50
mf0006, time2, 50
mf0006, ST_70, 50
mf0006, T2_35, 50
mf0006, time, 50
mf0006, lat, 50
mf0006, CA3_937, 50
mf0008, S_42, 4
mf0008, S_41, 4
mf0008, dep, 4
mf0008, DYN_10, 4
mf0008, Fch_906, 4
mf0008, PAR_905, 4
mf0008, lon, 4
mf0008, T_28, 4
mf0008, time2, 4
mf0008, ST_70, 4
mf0008, T2_35, 4
mf0008, time, 4
mf0008, lat, 4
mf0008, CA3_937, 4
rb0007leg1, S_42, 146
rb0007leg1, S_41, 149
rb0007leg1, dep, 149
rb0007leg1, lon, 149
rb0007leg1, T_28, 149
rb0007leg1, time2, 149
rb0007leg1, ST_70, 149
rb0007leg1, rFv_971, 50
rb0007leg1, T2_35, 148
rb0007leg1, time, 149
rb0007leg1, lat, 149
rb0007leg2, S_42, 20
rb0007leg2, S_41, 20
rb0007leg2, dep, 20
rb0007leg2, DYN_10, 20
rb0007leg2, lon, 20
rb0007leg2, T_28, 20
rb0007leg2, time2, 20
rb0007leg2, ST_70, 20
rb0007leg2, T2_35, 20
rb0007leg2, time, 20
rb0007leg2, lat, 20
gp0101, S_41, 74
gp0101, dep, 74
gp0101, fWS_973, 74
gp0101, lon, 74
gp0101, T_28, 74
gp0101, time2, 74
gp0101, ST_70, 74
gp0101, DYN_10, 74
gp0101, time, 74
gp0101, lat, 74
hy0103, O_65, 37
hy0103, Tr_904, 52
hy0103, S_42, 52
hy0103, OXT_111, 52
hy0103, S_41, 52
hy0103, dep, 52
hy0103, DYN_10, 52
hy0103, Fch_906, 52
hy0103, lon, 52
hy0103, T_28, 52
hy0103, time2, 52
hy0103, ST_70, 52
hy0103, T2_35, 52
hy0103, time, 52
hy0103, lat, 52
hy0103, OXC_110, 37
ka0104, S_42, 7
ka0104, S_41, 10
ka0104, dep, 10
ka0104, DYN_10, 10
ka0104, lon, 10
ka0104, T_28, 10
ka0104, time2, 10
ka0104, ST_70, 10
ka0104, T2_35, 10
ka0104, time, 10
ka0104, lat, 10
la0101, S_41, 18
la0101, ST_70, 18
la0101, DYN_10, 18
la0101, T_28, 18
la0101, longitude, 18
la0101, pressure, 18
la0101, time2, 18
la0101, time, 18
la0101, latitude, 18
la0103, S_41, 6
la0103, dep, 6
la0103, DYN_10, 6
la0103, lon, 6
la0103, T_28, 6
la0103, time2, 6
la0103, ST_70, 6
la0103, time, 6
la0103, lat, 6
mf0101a, S_42, 4
mf0101a, S_41, 4
mf0101a, dep, 4
mf0101a, DYN_10, 4
mf0101a, lon, 4
mf0101a, T_28, 4
mf0101a, time2, 4
mf0101a, ST_70, 4
mf0101a, T2_35, 4
mf0101a, time, 4
mf0101a, lat, 4
mf0101b, S_42, 17
mf0101b, S_41, 17
mf0101b, dep, 17
mf0101b, DYN_10, 17
mf0101b, lon, 17
mf0101b, T_28, 17
mf0101b, time2, 17
mf0101b, ST_70, 17
mf0101b, T2_35, 17
mf0101b, time, 17
mf0101b, lat, 17
mf0103b, S_42, 4
mf0103b, S_41, 4
